x,y
9.290319071606813,4.2593077556995125
8.882557721103316,3.7933188613214894
9.617396170849613,3.8411568418578566
9.340008396085798,3.5991919289184144
9.239528606727731,4.351746394886612
9.547968959441897,4.603970831395524
9.37489221403437,3.6389083782390603
9.324895993384827,4.182641208638191
9.156654031791575,3.3964054542801767
8.991309165896771,4.159041378694723
9.246650163482729,3.726908713505137
10.10928675881644,3.7825173278986832
9.148712520355103,3.211459714763535
9.032007305590193,4.185817049893585
9.603390331219948,3.859625675673546
8.787989836783861,3.960688787135845
9.301575127622154,3.932070984604656
9.414711278974615,3.7489113197611807
9.214273163211741,4.085951987770782
9.83473372032368,3.9671817093681683
8.905606428784806,4.434256517512449
9.35431749560232,4.437026442154776
9.703817483317863,3.8214812982495907
9.791705689460434,4.100194407129466
9.845781258473497,4.030889780391274
9.317559606033553,3.690038705704801
9.545840625151511,4.0721724001785855
9.29370126122919,3.9297393107985896
9.135960005991372,3.870594824904885
9.11090729875828,3.9551700254171713
9.02872473231483,4.339879858075916
9.428402111172401,4.211820262980245
9.722199505203676,4.085643164365095
9.100365037431219,3.724214762174692
8.94626727506285,3.2217067613378143
9.250033574420586,3.560611037100812
9.519090377670695,4.349265773060641
9.166344716462836,3.512744215966582
9.98879995033469,3.7446937499752484
9.537543937752982,3.2580594336989814
9.735031972919213,4.13417507971846
9.572893189424208,3.8081956691698555
9.698981421988385,3.8394919310051625
8.705236246652174,3.5030039562176296
8.84523164099809,3.688235806423945
9.135203058006992,3.5879354375826216
9.516035245804165,3.567425653015771
9.815137565942035,4.148199762895147
9.26043093776404,3.3896345970220767
14.737458035097935,9.801730530171897
14.271469140719912,9.705533438733623
14.31930712125628,9.775598512009498
14.077342208316837,9.175209456525012
14.829896674285035,9.696489425632427
15.082121110793947,9.84820700501577
14.117058657637482,9.917705314229993
14.660791488036613,9.547971696148334
13.8745557336786,9.665146646974538
14.637191658093146,9.8533685719313
14.20505899290356,9.332667399628958
14.260667607297107,9.48837984377687
13.689609994161957,9.457219826407895
