x,y
9.838511824868547,3.826853422705527
9.2122676173884,3.4190920722020297
9.604703383159745,4.153930521948327
9.482167759763806,3.876542747184512
9.253040312796921,3.7760629578264457
9.096815489855521,4.084503310540612
9.296874330062924,3.911426565133084
9.670556571220168,3.8614303444835407
9.533389964748041,3.6931883828902885
9.263647062301386,3.527843516995485
9.181933208627417,3.7831845145814427
9.404455840842191,4.645821109915154
9.832179366814435,3.685246871453816
9.33295021076462,3.5685416566889074
9.07950919299174,4.139924682318663
9.240006448881124,3.3245241878825755
9.35952876181216,3.8381094787208685
9.455595717399145,3.9512456300733287
9.55925773179589,3.750807514310455
9.468235009560194,4.371268071422394
9.698099690009089,3.442140779883519
9.350006204139204,3.8908518467010342
9.595635599164108,4.240351834416576
8.566791542742166,4.328240040559148
9.404341335902407,4.382315609572212
9.380031871010376,3.8540939571322665
8.945692828211268,4.082374976250225
9.235841733562928,3.830235612327904
9.34664295863316,3.672494357090085
9.367240181503549,3.6474416498569933
9.253688847370826,3.565259083413544
9.691796117994306,3.964936462271116
9.331943258623665,4.25873385630239
8.790520546681222,3.6368993885299337
8.665695293709131,3.4828016261615624
9.404663833892846,3.7865679255192997
9.358047554815071,4.055624728769408
9.843000899967082,3.7028790675615504
9.304574249247324,4.525334301433403
9.502701269003795,4.074078288851696
9.580846611426072,4.271566324017927
9.16555120135547,4.109427540522923
9.197139297222089,4.2355157730871
9.365396628966026,3.2417705977508877
9.295597324068769,3.381765992096803
9.53210979982987,3.6717374091057056
9.286228775797078,4.052569596902879
9.037145110284376,4.351671917040748
9.484445891168992,3.7969652888627534
14.737458035097935,9.801730530171897
14.271469140719912,9.705533438733623
14.31930712125628,9.775598512009498
14.077342208316837,9.175209456525012
14.829896674285035,9.696489425632427
15.082121110793947,9.84820700501577
14.117058657637482,9.917705314229993
14.660791488036613,9.547971696148334
13.8745557336786,9.665146646974538
14.637191658093146,9.8533685719313
14.20505899290356,9.332667399628958
14.260667607297107,9.48837984377687
13.689609994161957,9.457219826407895
14.663967329292008,9.704795797137832
14.337775955071969,10.283330537962822
14.438839066534268,9.99641766495125
14.410221264003079,9.501061674063926
